LOD,Longana,VU,LOD,Longana,
LRE,Longreach,AU,LRE,Longreach,
GGG,Longview,US,GGG,Longview (Gregg County),Gregg County
LOG,Longview,US,LOG,Longview,
LCX,Longyan,CN,LCX,Longyan (Liancheng),Liancheng
LYR,Longyearbyen,SJ,LYR,Longyearbyen (Svalbard),Svalbard
LNE,Lonorore,VU,LNE,Lonorore,
LOI,Lontras,BR,LOI,Lontras (Helmuth Baungartem),Helmuth Baungartem
KKM,Lop Buri,TH,KKM,Lop Buri,
LMX,Lopez De Micay,CO,LMX,Lopez De Micay,
LPS,Lopez Island,US,LPS,Lopez Island,
LRG,Lora Lai,PK,LRG,Lora Lai,
LDH,Lord Howe Island,AU,LDH,Lord Howe Island,
LSB,Lordsburg,US,LSB,Lordsburg,
LTO,Loreto,MX,LTO,Loreto,
LRI,Lorica,CO,LRI,Lorica,
LRT,Lorient,FR,LRT,Lorient (Lann Bihoue),Lann Bihoue
WLR,Loring,US,WLR,Loring,
LOA,Lorraine,AU,LOA,Lorraine,
LAM,Los Alamos,US,LAM,Los Alamos,
LOB,Los Andes,CL,LOB,Los Andes,
LAX,Los Angeles,US,CCD,Los Angeles (Century City),Century City
LAX,Los Angeles,US,JBP,Los Angeles (Commerce Bus. Plaza),Commerce Bus. Plaza
LAX,Los Angeles,US,LAX,Los Angeles (International),International
LAX,Los Angeles,US,VNY,Los Angeles (Van Nuys),Van Nuys
LAX,Los Angeles,US,JWC,Los Angeles (Warner Cntr Bus. Plaza),Warner Cntr Bus. Plaza
LAX,Los Angeles,US,WHP,Los Angeles (Whiteman),Whiteman
LSQ,Los Angeles,CL,LSQ,Los Angeles,
LSN,Los Banos,US,LSN,Los Banos,
LSL,Los Chiles,CR,LSL,Los Chiles,
LMD,Los Menucos,AR,LMD,Los Menucos,
LMM,Los Mochis,MX,LMM,Los Mochis (Federal),Federal
LRV,Los Roques,VE,LRV,Los Roques,
LOX,Los Tablones,GT,LOX,Los Tablones,
LMO,Lossiemouth,GB,LMO,Lossiemouth (RAF Station),RAF Station
LHB,Lost Harbor,US,LHB,Lost Harbor (Lost Harbor Sea Port),Lost Harbor Sea Port
LSR,Lost River,US,LSR,Lost River,
LSA,Losuia,PG,LSA,Losuia,
LTV,Lotusvale,AU,LTV,Lotusvale,
DIS,Loubomo,CG,DIS,Loubomo,
LCD,Louis Trichardt,ZA,LCD,Louis Trichardt,
LOW,Louisa,US,LOW,Louisa,
LFN,Louisburg,US,LFN,Louisburg (Franklin),Franklin
SDF,Louisville,US,LOU,Louisville (Bowman Field),Bowman Field
SDF,Louisville,US,LJC,Louisville (Intercontinental),Intercontinental
SDF,Louisville,US,SDF,Louisville (Standiford Field),Standiford Field
LMS,Louisville,US,LMS,Louisville (Winston County),Winston County
LDE,Lourdes/Tarbes,FR,LDE,Lourdes/Tarbes (Tarbes Ossun Lourdes),Tarbes Ossun Lourdes
POY,Lovell,US,POY,Lovell,
LOL,Lovelock,US,LOL,Lovelock (Derby Field),Derby Field
LWI,Lowai,PG,LWI,Lowai,
LOY,Loyangalani,KE,LOY,Loyangalani,
LBM,Luabo,MZ,LBM,Luabo,
LAD,Luanda,AO,LAD,Luanda (4 de Fevereiro),4 de Fevereiro
LXG,Luang Namtha,LA,LXG,Luang Namtha,
LPQ,Luang Prabang,LA,LPQ,Luang Prabang,
UAL,Luau,AO,UAL,Luau,
LBX,Lubang,PH,LBX,Lubang,
SDD,Lubango,AO,SDD,Lubango,
LBB,Lubbock,US,LBB,Lubbock (International),International
LBB,Lubbock,US,REE,Lubbock (Reese AFB),Reese AFB
FBM,Lubumbashi,CD,FBM,Lubumbashi (Luano),Luano
LVR,Lucas Do Rio Verde,BR,LVR,Lucas Do Rio Verde (Mun. Do Bom Futuro),Mun. Do Bom Futuro
LCV,Lucca,IT,LCV,Lucca,
LUE,Lucenec,SK,LUE,Lucenec,
LKO,Lucknow,IN,LKO,Lucknow (Amausi),Amausi
LUD,Luderitz,NA,LUD,Luderitz,
LUH,Ludhiana,IN,LUH,Ludhiana,
LDM,Ludington,US,LDM,Ludington (Mason County),Mason County
LUO,Luena,AO,LUO,Luena,
LFK,Lufkin,US,OCH,Lufkin (Nacogdoches),Nacogdoches
LUG,Lugano,CH,LUG,Lugano,
VSG,Lugansk,UA,VSG,Lugansk,
LGX,Lugh Ganane,SO,LGX,Lugh Ganane,
LZA,Luiza,CD,LZA,Luiza,
LBZ,Lukapa,AO,LBZ,Lukapa,
LUA,Lukla,NP,LUA,Lukla,
LXU,Lukulu,ZM,LXU,Lukulu,
LLA,Lulea,SE,LLA,Lulea (Kallax),Kallax
GGC,Lumbala,AO,GGC,Lumbala,
LBT,Lumberton,US,LBT,Lumberton,
LFB,Lumbo,MZ,LFB,Lumbo,
LMI,Lumi,PG,LMI,Lumi,
LUB,Lumid Pau,GY,LUB,Lumid Pau,
LYK,Lunyuk,ID,LYK,Lunyuk,
LYA,Luoyang,CN,LYA,Luoyang,
LZI,Luozi,CD,LZI,Luozi,
YWO,Lupin,CA,YWO,Lupin,
LUN,Lusaka,ZM,LUN,Lusaka,
LBO,Lusambo,CD,LBO,Lusambo,
LUS,Lusanga,CD,LUS,Lusanga,
LUZ,Lushan,CN,LUZ,Lushan,
LUY,Lushoto,TZ,LUY,Lushoto,
LUJ,Lusikisiki,ZA,LUJ,Lusikisiki,
LSK,Lusk,US,LSK,Lusk,
YSG,Lutselke/Snowdrift,CA,YSG,Lutselke/Snowdrift (Lutselke),Lutselke
UCK,Lutsk,UA,UCK,Lutsk,
LUW,Luwuk,ID,LUW,Luwuk,
LUX,Luxembourg,LU,LUX,Luxembourg,
LUM,Luxi,CN,LUM,Luxi (Mangshi),Mangshi
LXR,Luxor,EG,LXR,Luxor,
LZM,Luzamba,AO,LZM,Luzamba,
LZO,Luzhou,CN,LZO,Luzhou,
NCP,Luzon Is,PH,CRK,Luzon Is (Clark Field),Clark Field
NCP,Luzon Is,PH,NCP,Luzon Is (Cubi Pt NAS),Cubi Pt NAS
LWO,Lviv,UA,LWO,Lviv (Snilow),Snilow
LWA,Lwbak,PH,LWA,Lwbak,
YAJ,Lyall Harbour,CA,YAJ,Lyall Harbour,
LYC,Lycksele,SE,LYC,Lycksele,
LYX,Lydd,GB,LYX,Lydd (London Ashford),London Ashford
LYH,Lynchburg,US,LYH,Lynchburg (Preston-Glenn Field),Preston-Glenn Field
LTP,Lyndhurst,AU,LTP,Lyndhurst,
LLX,Lyndonville,US,LLX,Lyndonville,
LYE,Lyneham,GB,LYE,Lyneham (RAF Station),RAF Station
YYL,Lynn Lake,CA,YYL,Lynn Lake,
LYS,Lyon,FR,LYN,Lyon (Bron),Bron
LYS,Lyon,FR,GNB,Lyon (Saint Geoirs),Saint Geoirs
LYS,Lyon,FR,LYS,Lyon (Satolas),Satolas
LYO,Lyons,US,LYO,Lyons (Rice County Municipal),Rice County Municipal
MPQ,Maan,JO,MPQ,Maan,
MST,Maastricht,NL,MST,Maastricht (Maastricht/Aachen),Maastricht/Aachen
USI,Mabaruma,GY,USI,Mabaruma,
UBB,Mabuiag Island,AU,UBB,Mabuiag Island,
MEA,Macae,BR,MEA,Macae,
NAD,Macanal,CO,NAD,Macanal,
MCP,Macapa,BR,MCP,Macapa (Internacional),Internacional
MRR,Macara,EC,MRR,Macara,
XMS,Macas,EC,XMS,Macas,
MFM,Macau,MO,MFM,Macau,
MNW,Macdonald Downs,AU,MNW,Macdonald Downs,
MCZ,Maceio,BR,MCZ,Maceio (Palmares),Palmares
MCA,Macenta,GN,MCA,Macenta,
MCH,Machala,EC,MCH,Machala,
GQJ,Machrihanish,GB,GQJ,Machrihanish (RAF Station),RAF Station
MFT,Machu Picchu,PE,MFT,Machu Picchu,
MKY,Mackay,AU,MKY,Mackay,
MCD,Mackinac Island,US,MCD,Mackinac Island,
MVH,Macksville,AU,MVH,Macksville,
MHC,Macmahon Camp 4,AU,MHC,Macmahon Camp 4,
XMP,Macmillan Pass,CA,XMP,Macmillan Pass,
MQB,Macomb,US,MQB,Macomb (Municipal),Municipal
MCN,Macon,US,MCN,Macon (Lewis B Wilson),Lewis B Wilson
MCN,Macon,US,WRB,Macon (Robins AFB),Robins AFB
MCN,Macon,US,MAC,Macon (Smart),Smart
MAG,Madang,PG,MAG,Madang,
FNC,Madeira,PT,FNC,Madeira,
MAE,Madera,US,MAE,Madera,
MED,Madinah,SA,MED,Madinah (Mohammad Bin Abdulaziz),Mohammad Bin Abdulaziz
WMV,Madirovalo,MG,WMV,Madirovalo,
MPE,Madison,US,MPE,Madison (Griswold),Griswold
MDN,Madison,US,MDN,Madison (Jefferson Proving Grd),Jefferson Proving Grd
XMD,Madison,US,XMD,Madison,
MSN,Madison,US,MSN,Madison (Dane County Regional),Dane County Regional
MDJ,Madras,US,MDJ,Madras (City-county),City-county
MAD,Madrid,ES,MAD,Madrid (Barajas),Barajas
MAD,Madrid,ES,TOJ,Madrid (Torrejon AFB),Torrejon AFB
IXM,Madurai,IN,IXM,Madurai,
HGN,Mae Hong Son,TH,HGN,Mae Hong Son,
MAQ,Mae Sot,TH,MAQ,Mae Sot,
MWF,Maewo,VU,MWF,Maewo,
MFC,Mafeteng,LS,MFC,Mafeteng,
MFA,Mafia,TZ,MFA,Mafia,
OMF,Mafraq,JO,OMF,Mafraq (King Hussein),King Hussein
GDX,Magadan,RU,GDX,Magadan,
MGN,Magangue,CO,MGN,Magangue (Baracoa),Baracoa
MJS,Maganja Da Costa,MZ,MJS,Maganja Da Costa,
MFW,Magaruque,MZ,MFW,Magaruque,
GDG,Magdagachi,RU,GDG,Magdagachi,
MGD,Magdalena,BO,MGD,Magdalena,
MQF,Magnitogorsk,RU,MQF,Magnitogorsk,
AGO,Magnolia,US,AGO,Magnolia (Municipal),Municipal
MWQ,Magwe,MM,MWQ,Magwe,
VVB,Mahanoro,MG,VVB,Mahanoro,
KDY,Mahaweli,LK,KDY,Mahaweli,
MHA,Mahdia,GY,MHA,Mahdia,
SEZ,Mahe Island,SC,SEZ,Mahe Island (Seychelles Intl),Seychelles Intl
XMG,Mahendranagar,NP,XMG,Mahendranagar,
MJW,Mahenye,ZW,MJW,Mahenye,
MNK,Maiana,KI,MNK,Maiana,
MCJ,Maicao,CO,MCJ,Maicao,
MIU,Maiduguri,NG,MIU,Maiduguri,
VEG,Maikwak,GY,VEG,Maikwak,
MMZ,Maimana,AF,MMZ,Maimana,
YDK,Main Duck Island,CA,YDK,Main Duck Island,
MIZ,Mainoru,AU,MIZ,Mainoru,
MXT,Maintirano,MG,MXT,Maintirano,
MMO,Maio,CV,MMO,Maio (Vila Do Maio),Vila Do Maio
MTL,Maitland,AU,MTL,Maitland,
MJE,Majkin,MH,MJE,Majkin,
MJH,Majma,SA,MJH,Majma,
MJN,Majunga,MG,MJN,Majunga (Amborovy),Amborovy
MAJ,Majuro,MH,MAJ,Majuro (Amata Kabua Intl),Amata Kabua Intl
KMK,Makabana,CG,KMK,Makabana,
MQX,Makale,ET,MQX,Makale,
MKP,Makemo,PF,MKP,Makemo,
MCX,Makhachkala,RU,MCX,Makhachkala,
MTK,Makin Island,KI,MTK,Makin Island,
MPG,Makini,PG,MPG,Makini,
YMN,Makkovik,CA,YMN,Makkovik,
MKU,Makokou,GA,MKU,Makokou,
MKJ,Makoua,CG,MKJ,Makoua,
MZG,Makung,TW,MZG,Makung,
MDI,Makurdi,NG,MDI,Makurdi,
MMV,Mal,PG,MMV,Mal,
AAM,Mala Mala,ZA,AAM,Mala Mala,
MLP,Malabang,PH,MLP,Malabang,
SSG,Malabo,GQ,SSG,Malabo (Santa Isabel),Santa Isabel
MKZ,Malacca,MY,MKZ,Malacca (Batu Berendum),Batu Berendum
MLD,Malad City,US,MLD,Malad City,
AGP,Malaga,ES,AGP,Malaga,
WML,Malaimbandy,MG,WML,Malaimbandy,
MAK,Malakal,SD,MAK,Malakal,
MLQ,Malalaua,PG,MLQ,Malalaua,
MQO,Malam,PG,MQO,Malam,
MLG,Malang,ID,MLG,Malang,
MEG,Malange,AO,MEG,Malange,
LGS,Malargue,AR,LGS,Malargue,
MLX,Malatya,TR,MLX,Malatya,
LDA,Malda,IN,LDA,Malda,
MAW,Malden,US,MAW,Malden,
MLE,Male,MV,MLE,Male (International),International
MKN,Malekolon,PG,MKN,Malekolon,
LLE,Malelane,ZA,LLE,Malelane,
LSZ,Mali Losinj,HR,LSZ,Mali Losinj (Losinj),Losinj
MPT,Maliana,TL,MPT,Maliana,
MYD,Malindi,KE,MYD,Malindi,
XMC,Mallacoota,AU,XMC,Mallacoota,
MMA,Malmo,SE,JMM,Malmo (Harbour Heliport),Harbour Heliport
MMA,Malmo,SE,MMX,Malmo (Sturup),Sturup
MAV,Maloelap Island,MH,MAV,Maloelap Island,
PTF,Malololailai,FJ,PTF,Malololailai,
MLA,Malta,MT,MLA,Malta (Luqa),Luqa
MLK,Malta,US,MLK,Malta,
MAP,Mamai,PG,MAP,Mamai,
MBO,Mamburao,PH,MBO,Mamburao,
MMF,Mamfe,CM,MMF,Mamfe,
MPI,Mamitupo,PA,MPI,Mamitupo,
MMH,Mammoth Lakes,US,MMH,Mammoth Lakes,
WMP,Mampikony,MG,WMP,Mampikony,
MJU,Mamuju,ID,MJU,Mamuju,
MJC,Man,CI,MJC,Man,
MNF,Mana Island,FJ,MNF,Mana Island (Mana Island Airstrip),Mana Island Airstrip
MDC,Manado,ID,MDC,Manado (Samratulangi),Samratulangi
MGA,Managua,NI,MGA,Managua (Augusto C Sandino),Augusto C Sandino
WVK,Manakara,MG,WVK,Manakara,
WMR,Mananara,MG,WMR,Mananara,
NGX,Manang,NP,NGX,Manang,
MNJ,Mananjary,MG,MNJ,Mananjary,
MRM,Manare,PG,MRM,Manare,
MNZ,Manassas,US,MNZ,Manassas,
MZE,Manatee,BZ,MZE,Manatee,
MGU,Manaung,MM,MGU,Manaung,
MAO,Manaus,BR,MAO,Manaus (Eduardo Gomes Intl),Eduardo Gomes Intl
MAN,Manchester,GB,MAN,Manchester (International),International
MHT,Manchester,US,MHT,Manchester (Manchester-Boston),Manchester-Boston
WMD,Mandabe,MG,WMD,Mandabe,
MDL,Mandalay,MM,MDL,Mandalay (Annisaton),Annisaton
MXW,Mandalgobi,MN,MXW,Mandalgobi,
NDE,Mandera,KE,NDE,Mandera,
MVJ,Mandeville,JM,MVJ,Mandeville (Marlboro),Marlboro
KMD,Mandji,GA,KMD,Mandji,
MQA,Mandora,AU,MQA,Mandora,
WMA,Mandritsara,MG,WMA,Mandritsara,
MGO,Manega,GA,MGO,Manega,
MVI,Manetai,PG,MVI,Manetai,
MGP,Manga,PG,MGP,Manga,
MGS,Mangaia Island,CK,MGS,Mangaia Island,
IXE,Mangalore,IN,IXE,Mangalore (Bajpe),Bajpe
MAI,Mangochi,MW,MAI,Mangochi,
MAL,Mangole,ID,MAL,Mangole,
MAY,Mangrove Cay,BS,MAY,Mangrove Cay,
MFO,Manguna,PG,MFO,Manguna,
MJY,Mangunjaya,ID,MJY,Mangunjaya,
MHK,Manhattan,US,MHK,Manhattan (Municipal),Municipal
MNX,Manicore,BR,MNX,Manicore,
XMH,Manihi,PF,XMH,Manihi,
MHX,Manihiki Island,CK,MHX,Manihiki Island,
MXA,Manila,US,MXA,Manila (Municipal),Municipal
MNL,Manila,PH,MNL,Manila (Ninoy Aquino Intl),Ninoy Aquino Intl
MNL,Manila,PH,SGL,Manila (Sangley Point NAS),Sangley Point NAS
MNG,Maningrida,AU,MNG,Maningrida,
MBL,Manistee,US,MBL,Manistee (Blacker),Blacker
ISQ,Manistique,US,ISQ,Manistique (Schoolcraft County),Schoolcraft County
YMG,Manitouwadge,CA,YMG,Manitouwadge,
YEM,Manitowaning,CA,YEM,Manitowaning (East Manitoulin),East Manitoulin
MTW,Manitowoc,US,MTW,Manitowoc (Municipal),Municipal
YMW,Maniwaki,CA,YMW,Maniwaki,
MZL,Manizales,CO,MZL,Manizales (Santaguida),Santaguida
MJA,Manja,MG,MJA,Manja,
MJP,Manjimup,AU,MJP,Manjimup,
MKT,Mankato,US,MKT,Mankato (Municipal),Municipal
MOK,Mankono,CI,MOK,Mankono,
MLY,Manley Hot Springs,US,MLY,Manley Hot Springs,
MFP,Manners Creek,AU,MFP,Manners Creek,
MHG,Mannheim,DE,MHG,Mannheim,
KMO,Manokotak,US,KMO,Manokotak (Sea Plane Base),Sea Plane Base
MKW,Manokwari,ID,MKW,Manokwari (Rendani),Rendani
MNO,Manono,CD,MNO,Manono,
MNS,Mansa,ZM,MNS,Mansa,
HRA,Mansehra,PK,HRA,Mansehra,
MFD,Mansfield,US,MFD,Mansfield (Lahm Municipal),Lahm Municipal
KWU,Mansion House,NZ,KWU,Mansion House,
MSE,Manston-Kent Int'l,GB,MSE,Manston-Kent Int'l (Kent International),Kent International
MEC,Manta,EC,MEC,Manta,
MEO,Manteo,US,MEO,Manteo (Dare County Regional),Dare County Regional
NTJ,Manti,US,NTJ,Manti (Manti-Ephraim),Manti-Ephraim
UUU,Manumu,PG,UUU,Manumu,
MAS,Manus Island,PG,MAS,Manus Island (Momote),Momote
JVI,Manville,US,JVI,Manville (Kupper),Kupper
MZO,Manzanillo,CU,MZO,Manzanillo (Sierra Maestra),Sierra Maestra
ZLO,Manzanillo,MX,ZLO,Manzanillo,
NZH,Manzhouli,CN,NZH,Manzhouli,
MTS,Manzini,SZ,MTS,Manzini (Matsapha International),Matsapha International
AMO,Mao,TD,AMO,Mao,
MXS,Maota Savaii Is,WS,MXS,Maota Savaii Is,
YAQ,Maple Bay,CA,YAQ,Maple Bay,
MPF,Mapoda,PG,MPF,Mapoda,
MPU,Mapua,PG,MPU,Mapua,
MPM,Maputo,MZ,MPM,Maputo (Maputo International),Maputo International
MQD,Maquinchao,AR,MQD,Maquinchao,
MDQ,Mar Del Plata,AR,MDQ,Mar Del Plata,
MRE,Mara Lodges,KE,MRE,Mara Lodges,
MAB,Maraba,BR,MAB,Maraba,
MAR,Maracaibo,VE,MAR,Maracaibo (La Chinita),La Chinita
MYC,Maracay,VE,MYC,Maracay,
MFQ,Maradi,NE,MFQ,Maradi,
MZK,Marakei,KI,MZK,Marakei,
XMA,Maramag,PH,XMA,Maramag,
MWI,Maramuni,PG,MWI,Maramuni,
MZJ,Marana,US,MZJ,Marana,
MTH,Marathon,US,MTH,Marathon (Marathon Flight Strip),Marathon Flight Strip
YSP,Marathon,CA,YSP,Marathon,
RUS,Marau Sound,SB,RUS,Marau Sound,
MWG,Marawaka,PG,MWG,Marawaka,
MBB,Marble Bar,AU,MBB,Marble Bar,
MYH,Marble Canyon,US,MYH,Marble Canyon,
MRJ,Marcala,HN,MRJ,Marcala,
MRK,Marco Island,US,MRK,Marco Island,
MUS,Marcus Island,JP,MUS,Marcus Island,
MQM,Mardin,TR,MQM,Mardin,
MEE,Mare,NC,MEE,Mare,
MYN,Mareb,YE,MYN,Mareb,
MRG,Mareeba,AU,MRG,Mareeba,
MRF,Marfa,US,MRF,Marfa (Municipal),Municipal
MQZ,Margaret River,AU,MQZ,Margaret River,
MGV,Margaret River Station,AU,MGV,Margaret River Station (Margaret River),Margaret River
MGG,Margarima,PG,MGG,Margarima,
MGH,Margate,ZA,MGH,Margate,
RTE,Marguerite Bay,US,RTE,Marguerite Bay,
MKA,Marianske Lazne,CZ,MKA,Marianske Lazne,
MRW,Maribo,DK,MRW,Maribo,
MBX,Maribor,SI,MBX,Maribor,
YMC,Maricourt Airstrip,CA,YMC,Maricourt Airstrip,
GBJ,Marie Galante,GP,GBJ,Marie Galante (Les Bases),Les Bases
MHQ,Mariehamn,FI,MHQ,Mariehamn,
MGE,Marietta,US,NCQ,Marietta (Atlanta NAS),Atlanta NAS
MGE,Marietta,US,MGE,Marietta (Dobbins AFB),Dobbins AFB
PKB,Marietta,US,PKB,Marietta,
MII,Marilia,BR,MII,Marilia (Dr Gastao Vidigal),Dr Gastao Vidigal
QMM,Marina Di Massa,IT,QMM,Marina Di Massa,
MRQ,Marinduque,PH,MRQ,Marinduque,
MGF,Maringa,BR,MGF,Maringa (Regional De Maringa),Regional De Maringa
MWA,Marion,US,MWA,Marion (Williamson County),Williamson County
MZZ,Marion,US,MZZ,Marion,
MNN,Marion,US,MNN,Marion (Municipal),Municipal
MXD,Marion Downs,AU,MXD,Marion Downs,
MPY,Maripasoula,GF,MPY,Maripasoula,
RMY,Mariposa,US,RMY,Mariposa (Mariposa-Yosemite),Mariposa-Yosemite
MQU,Mariquita,CO,MQU,Mariquita,
ESG,Mariscal Estigarribia,PY,ESG,Mariscal Estigarribia,
MPW,Mariupol,UA,MPW,Mariupol,
MMS,Marks,US,MMS,Marks (Selfs),Selfs
MRP,Marla,AU,MRP,Marla,
MXG,Marlborough,US,MXG,Marlborough,
OMM,Marmul,OM,OMM,Marmul,
WMN,Maroantsetra,MG,WMN,Maroantsetra,
MNP,Maron,PG,MNP,Maron,
MVR,Maroua,CM,MVR,Maroua (Salam),Salam
MQE,Marqua,AU,MQE,Marqua,
MQT,Marquette,US,MQT,Marquette (Sawyer International),Sawyer International
RAK,Marrakech,MA,RAK,Marrakech (Menara),Menara
RRE,Marree,AU,RRE,Marree,
RRM,Marromeu,MZ,RRM,Marromeu,
RMF,Marsa  Alam,EG,RMF,Marsa  Alam,
LMQ,Marsa Brega,LY,LMQ,Marsa Brega,
RBT,Marsabit,KE,RBT,Marsabit,
MRS,Marseille,FR,MRS,Marseille,
MHH,Marsh Harbour,BS,MHH,Marsh Harbour (International),International
MLL,Marshall,US,MLL,Marshall,
MML,Marshall,US,MML,Marshall (Municipal-Ryan Field),Municipal-Ryan Field
MHL,Marshall,US,MHL,Marshall (Memorial Municipal),Memorial Municipal
ASL,Marshall,US,ASL,Marshall (Harrison County),Harrison County
MIW,Marshalltown,US,MIW,Marshalltown (Municipal),Municipal
MFI,Marshfield,US,MFI,Marshfield (Municipal),Municipal
MVY,Martha's Vineyard,US,MVY,Martha's Vineyard,
AOO,Martinsburg,US,AOO,Martinsburg,
MRB,Martinsburg,US,MRB,Martinsburg,
MUR,Marudi,MY,MUR,Marudi,
MYP,Mary,TM,MYP,Mary,
MBH,Maryborough,AU,MBH,Maryborough,
YMH,Mary's Harbour,CA,YMH,Mary's Harbour,
MYV,Marysville,US,BAB,Marysville (Beale AFB),Beale AFB
MYV,Marysville,US,MYV,Marysville (Yuba County),Yuba County
MBV,Masa,PG,MBV,Masa,
MTZ,Masada,IL,MTZ,Masada,
MSI,Masalembo,ID,MSI,Masalembo,
MXB,Masamba,ID,MXB,Masamba,
XMI,Masasi,TZ,XMI,Masasi,
MBT,Masbate,PH,MBT,Masbate,
MUW,Mascara,DZ,MUW,Mascara,
MSU,Maseru,LS,MSU,Maseru (Moshoeshoe Intl),Moshoeshoe Intl
MHD,Mashad,IR,MHD,Mashad,
MSM,Masi Manimba,CD,MSM,Masi Manimba,
KCU,Masindi,UG,KCU,Masindi,
MSH,Masirah,OM,MSH,Masirah,
MCW,Mason City,US,MCW,Mason City,
MSW,Massawa,ER,MSW,Massawa,
MSS,Massena,US,MSS,Massena (Richards Field),Richards Field
ZMT,Masset,CA,ZMT,Masset,
MRO,Masterton,NZ,MRO,Masterton,
MSK,Mastic Point,BS,MSK,Mastic Point,
MVZ,Masvingo,ZW,MVZ,Masvingo,
MAT,Matadi,CD,MAT,Matadi,
YNM,Matagami,CA,YNM,Matagami,
MGI,Matagorda Island,US,MGI,Matagorda Island (Matagorda AFB),Matagorda AFB
MVT,Mataiva,PF,MVT,Mataiva,
MWK,Matak,ID,MWK,Matak,
MAX,Matam,SN,MAX,Matam,
MTA,Matamata,NZ,MTA,Matamata,
MAM,Matamoros,MX,MAM,Matamoros,
YME,Matane,CA,YME,Matane,
VRO,Matanzas,CU,VRO,Matanzas (Kawama),Kawama
AMI,Mataram,ID,AMI,Mataram (Selaparang),Selaparang
MXI,Mati,PH,MXI,Mati,
MTG,Mato Grosso,BR,MTG,Mato Grosso,
MSG,Matsaile,LS,MSG,Matsaile,
MFK,Matsu,TW,MFK,Matsu,
MMJ,Matsumoto,JP,MMJ,Matsumoto,
MYJ,Matsuyama,JP,MYJ,Matsuyama,
MWJ,Matthews Ridge,GY,MWJ,Matthews Ridge,
MTO,Mattoon,US,MTO,Mattoon (Coles County Memorial),Coles County Memorial
MBK,Matupa,BR,MBK,Matupa,
MUN,Maturin,VE,MUN,Maturin (Quiriquire),Quiriquire
MBZ,Maues,BR,MBZ,Maues,
MUK,Mauke Island,CK,MUK,Mauke Island,
MNU,Maulmyine,MM,MNU,Maulmyine,
MOF,Maumere,ID,MOF,Maumere (Waioti),Waioti
MUB,Maun,BW,MUB,Maun,
MAU,Maupiti,PF,MAU,Maupiti,
MRU,Mauritius,MU,MRU,Mauritius (S.Seewoosagur Ram.Int),S.Seewoosagur Ram.Int
MXE,Maxton,US,MXE,Maxton,
MYK,May Creek,US,MYK,May Creek,
MRH,May River,PG,MRH,May River,
MYG,Mayaguana,BS,MYG,Mayaguana,
MAZ,Mayaguez,PR,MAZ,Mayaguez (Eugenio M De Hostos),Eugenio M De Hostos
MJG,Mayajigua,CU,MJG,Mayajigua,
MFY,Mayfa'ah,YE,MFY,Mayfa'ah,
YMA,Mayo,CA,YMA,Mayo,
MYB,Mayoumba,GA,MYB,Mayoumba,
NRB,Mayport,US,NRB,Mayport (Ns),Ns
MZR,Mazar-I-Sharif,AF,MZR,Mazar-I-Sharif,
MZT,Mazatlan,MX,MZT,Mazatlan (Gen Rafael Buelna),Gen Rafael Buelna
XMB,M'Bahiakro,CI,XMB,M'Bahiakro,
MMQ,Mbala,ZM,MMQ,Mbala,
MBU,Mbambanakira,SB,MBU,Mbambanakira,
MDK,Mbandaka,CD,MDK,Mbandaka,
SSY,M'Banza Congo,AO,SSY,M'Banza Congo,
MBQ,Mbarara,UG,MBQ,Mbarara,
MBI,Mbeya,TZ,MBI,Mbeya,
MBC,Mbigou,GA,MBC,Mbigou,
MKI,M'Boki,CF,MKI,M'Boki,
MBR,Mbout,MR,MBR,Mbout,
MJM,Mbuji Mayi,CD,MJM,Mbuji Mayi,
MLC,Mc Alester,US,MLC,Mc Alester,
MQW,Mc Rae,US,MQW,Mc Rae (Telfair-Wheeler),Telfair-Wheeler
MFE,Mcallen,US,MFE,Mcallen (Miller International),Miller International
MCV,Mcarthur River,AU,MCV,Mcarthur River,
MYL,Mccall,US,MYL,Mccall,
MXY,Mccarthy,US,MXY,Mccarthy,
MCB,Mccomb,US,MCB,Mccomb (Pike County),Pike County
MCK,Mccook,US,MCK,Mccook,
MCG,Mcgrath,US,MCG,Mcgrath,
RNC,Mcminnville,US,RNC,Mcminnville (Warren County),Warren County
MPR,Mcpherson,US,MPR,Mcpherson,
YLJ,Meadow Lake,CA,YLJ,Meadow Lake,
MEJ,Meadville,US,MEJ,Meadville,
MZW,Mechria,DZ,MZW,Mechria,
MES,Medan,ID,MES,Medan (Polania),Polania
MDE,Medellin,CO,EOH,Medellin (Enrique Olaya Herrera),Enrique Olaya Herrera
MDE,Medellin,CO,MDE,Medellin (Jose Marie Cordova),Jose Marie Cordova
MFR,Medford,US,MFR,Medford (Jackson County),Jackson County
MDF,Medford,US,MDF,Medford,
MDR,Medfra,US,MDR,Medfra,
YXH,Medicine Hat,CA,YXH,Medicine Hat,
MND,Medina,CO,MND,Medina,
MDV,Medouneu,GA,MDV,Medouneu,
MKR,Meekatharra,AU,MKR,Meekatharra,
MVV,Megeve,FR,MVV,Megeve,
MEY,Meghauli,NP,MEY,Meghauli,
MEH,Mehamn,NO,MEH,Mehamn,
MXZ,Meixian,CN,MXZ,Meixian,
MJB,Mejit Island,MH,MJB,Mejit Island,
MKB,Mekambo,GA,MKB,Mekambo,
MKS,Mekane Selam,ET,MKS,Mekane Selam,
